conversation_id,created_at,favorite_count,full_text,hashtags/0,hashtags/1,hashtags/2,id,is_quote_tweet,media/0/media_url,media/0/type,media/1/media_url,media/1/type,media/2/media_url,media/2/type,media/3/media_url,media/3/type,reply_count,replying_to_tweet,retweet_count,startUrl,url,urls/0/display_url,urls/0/expanded_url,urls/0/url,user/created_at,user/default_profile_image,user/description,user/fast_followers_count,user/favourites_count,user/followers_count,user/friends_count,user/has_custom_timelines,user/id_str,user/is_translator,user/listed_count,user/location,user/media_count,user/name,user/normal_followers_count,user/possibly_sensitive,user/profile_banner_url,user/profile_image_url_https,user/screen_name,user/statuses_count,user/translator_type,user/url,user/verified,user/verified_type,user_mentions/0/id_str,user_mentions/0/name,user_mentions/0/screen_name,user_mentions/1/id_str,user_mentions/1/name,user_mentions/1/screen_name,user_mentions/2/id_str,user_mentions/2/name,user_mentions/2/screen_name,view_count,comment
1634109505330970624,2023-03-12T07:04:17.000Z,0,"@santa_Xma Hey Kamva, how much would you like to see on that notification?😉 #SBLove💙",SBLove,,,1634812540109594624,False,,,,,,,,,1,https://twitter.com/santa_Xma/status/1634109920214675462,1,https://mobile.twitter.com/StandardBankZA/status/1634109505330970624,https://twitter.com/StandardBankZA/status/1634812540109594624,,,,2009-07-15T10:21:06.000Z,False,Africa is our home. We drive her growth by dedicating ourselves to making dreams possible. We have 160 reasons to believe that #ItCanBe for all of us.,0,18354,243495,2504,True,56980888,False,399,South Africa,14425,Standard Bank ZA,243495,False,https://pbs.twimg.com/profile_banners/56980888/1674463959,https://pbs.twimg.com/profile_images/1617466484430721024/atKWadYw_normal.jpg,StandardBankZA,315765,regular,https://t.co/lvLQbwL40l,True,Business,4363065191.0,Kamva,santa_Xma,,,,,,,44,santa_xma hey kamva how much would you like to see on that notification sblove
1634109505330970624,2023-03-10T08:32:19.000Z,0,@StandardBankZA 🫴🏿,,,,1634109920277561344,False,,,,,,,,,1,https://twitter.com/StandardBankZA/status/1634109505330970624,0,https://mobile.twitter.com/StandardBankZA/status/1634109505330970624,https://twitter.com/Ofentse_SM/status/1634109920277561344,,,,2014-07-07T21:12:40.000Z,False,"𝐒𝐮𝐩𝐩𝐥𝐲 𝐂𝐡𝐚𝐢𝐧, 𝐅𝐢𝐧𝐚𝐧𝐜𝐢𝐚𝐥 𝐌𝐚𝐫𝐤𝐞𝐭𝐬, 𝐓𝐞𝐜𝐡, 𝐀𝐧𝐢𝐦𝐞 & 𝐌𝐚𝐝𝐫𝐢𝐝❤",0,5611,647,392,True,2610492175,False,2,Rustenburg x Pretoria,175,JOKER,647,False,https://pbs.twimg.com/profile_banners/2610492175/1660151444,https://pbs.twimg.com/profile_images/1624172251854606343/zJUXB10E_normal.jpg,Ofentse_SM,10365,none,,False,,56980888.0,Standard Bank ZA,StandardBankZA,,,,,,,62,standardbankza 
1634109505330970624,2023-03-12T07:02:28.000Z,0,"@Ofentse_SM Ofentse, how will you spend the money💸? #SBLove💙",SBLove,,,1634812081118617600,False,,,,,,,,,0,https://twitter.com/Ofentse_SM/status/1634109920277561344,1,https://mobile.twitter.com/StandardBankZA/status/1634109505330970624,https://twitter.com/StandardBankZA/status/1634812081118617600,,,,2009-07-15T10:21:06.000Z,False,Africa is our home. We drive her growth by dedicating ourselves to making dreams possible. We have 160 reasons to believe that #ItCanBe for all of us.,0,18354,243495,2504,True,56980888,False,399,South Africa,14425,Standard Bank ZA,243495,False,https://pbs.twimg.com/profile_banners/56980888/1674463959,https://pbs.twimg.com/profile_images/1617466484430721024/atKWadYw_normal.jpg,StandardBankZA,315765,regular,https://t.co/lvLQbwL40l,True,Business,2610492175.0,JOKER,Ofentse_SM,,,,,,,23,ofentse_sm ofentse how will you spend the money sblove
1634109505330970624,2023-03-10T08:32:47.000Z,0,@StandardBankZA 🫴🫴🫴🫴🫴🫴🫴🫴🫴🫴🫴🫴🫴🫴🫴🫴🫴🫴🫴🫴🫴🫴🫴🫴🫴🫴🫴🫴🫴🫴🫴🫴🫴🫴🫴🫴🫴🫴🫴🫴🫴🫴🫴🫴🫴🫴🫴🫴🫴🫴🫴🫴,,,,1634110035356680194,False,,,,,,,,,1,https://twitter.com/StandardBankZA/status/1634109505330970624,0,https://mobile.twitter.com/StandardBankZA/status/1634109505330970624,https://twitter.com/SlayMeKingBey/status/1634110035356680194,,,,2011-06-11T17:15:54.000Z,False,I have seen Beyoncé perform live.,0,21004,790,584,True,315313346,False,4,Johannesburg,989,BeyIsBack,790,False,https://pbs.twimg.com/profile_banners/315313346/1591299115,https://pbs.twimg.com/profile_images/1233976361167020034/TZstPdmq_normal.jpg,SlayMeKingBey,18561,none,https://t.co/vtHMIcW5SP,False,,56980888.0,Standard Bank ZA,StandardBankZA,,,,,,,91,standardbankza 
1634109505330970624,2023-03-12T10:23:39.000Z,0,"@SlayMeKingBey 💸💸💸💸💸💸💸💸💸💸💸💸💸💸💸💸💸
#ItCanBe
#SBLove💙",ItCanBe,SBLove,,1634862711627563008,False,,,,,,,,,1,https://twitter.com/SlayMeKingBey/status/1634110035356680194,1,https://mobile.twitter.com/StandardBankZA/status/1634109505330970624,https://twitter.com/StandardBankZA/status/1634862711627563008,,,,2009-07-15T10:21:06.000Z,False,Africa is our home. We drive her growth by dedicating ourselves to making dreams possible. We have 160 reasons to believe that #ItCanBe for all of us.,0,18354,243495,2504,True,56980888,False,399,South Africa,14425,Standard Bank ZA,243495,False,https://pbs.twimg.com/profile_banners/56980888/1674463959,https://pbs.twimg.com/profile_images/1617466484430721024/atKWadYw_normal.jpg,StandardBankZA,315765,regular,https://t.co/lvLQbwL40l,True,Business,315313346.0,BeyIsBack,SlayMeKingBey,,,,,,,92,"slaymekingbey 
itcanbe
sblove"
1634109505330970624,2023-03-10T08:42:02.000Z,0,@StandardBankZA When are you going to unblock my money 😢,,,,1634112361874305024,False,,,,,,,,,1,https://twitter.com/StandardBankZA/status/1634109505330970624,0,https://mobile.twitter.com/StandardBankZA/status/1634109505330970624,https://twitter.com/84hlungwani/status/1634112361874305024,,,,2014-01-11T09:55:21.000Z,False,,0,1638,1096,1801,True,2274542445,False,1,,564,moses_mo🇿🇦,1096,False,,https://pbs.twimg.com/profile_images/1610403883309846530/0l69ovAy_normal.jpg,84hlungwani,6518,none,,False,,56980888.0,Standard Bank ZA,StandardBankZA,,,,,,,1460,standardbankza when are you going to unblock my money 
1634109505330970624,2023-03-10T08:55:44.000Z,0,"@84hlungwani Hi Moses, we appreciate you reaching us. Please elaborate on which money you are referring to.",,,,1634115811269828613,False,,,,,,,,,0,https://twitter.com/84hlungwani/status/1634112361874305024,0,https://mobile.twitter.com/StandardBankZA/status/1634109505330970624,https://twitter.com/StandardBankZA/status/1634115811269828613,,,,2009-07-15T10:21:06.000Z,False,Africa is our home. We drive her growth by dedicating ourselves to making dreams possible. We have 160 reasons to believe that #ItCanBe for all of us.,0,18354,243495,2504,True,56980888,False,399,South Africa,14425,Standard Bank ZA,243495,False,https://pbs.twimg.com/profile_banners/56980888/1674463959,https://pbs.twimg.com/profile_images/1617466484430721024/atKWadYw_normal.jpg,StandardBankZA,315765,regular,https://t.co/lvLQbwL40l,True,Business,2274542445.0,moses_mo🇿🇦,84hlungwani,,,,,,,1251,hlungwani hi moses we appreciate you reaching us please elaborate on which money you are referring to
1634109505330970624,2023-03-10T08:49:34.000Z,0,@StandardBankZA 🫴 #ItCanBe,ItCanBe,,,1634114259536826368,False,,,,,,,,,5,https://twitter.com/StandardBankZA/status/1634109505330970624,0,https://mobile.twitter.com/StandardBankZA/status/1634109505330970624,https://twitter.com/BlueSpicey/status/1634114259536826368,,,,2020-03-31T10:10:55.000Z,False,I'm me and only me 😊,0,44174,1068,1961,False,1244930108613439489,False,2,South Africa,2819,Bronwen Cedras,1068,False,,https://pbs.twimg.com/profile_images/1634115915078877184/kJ7IHfd9_normal.jpg,BlueSpicey,17707,none,,False,,56980888.0,Standard Bank ZA,StandardBankZA,,,,,,,2602,standardbankza  itcanbe
1634109505330970624,2023-03-10T08:58:44.000Z,2,"@BlueSpicey Bronwen, what would your prize amount be? Let's see what the pockets look like. 😋 #SBLove💙",SBLove,,,1634116565623873538,False,,,,,,,,,3,https://twitter.com/BlueSpicey/status/1634114259536826368,1,https://mobile.twitter.com/StandardBankZA/status/1634109505330970624,https://twitter.com/StandardBankZA/status/1634116565623873538,,,,2009-07-15T10:21:06.000Z,False,Africa is our home. We drive her growth by dedicating ourselves to making dreams possible. We have 160 reasons to believe that #ItCanBe for all of us.,0,18354,243495,2504,True,56980888,False,399,South Africa,14425,Standard Bank ZA,243495,False,https://pbs.twimg.com/profile_banners/56980888/1674463959,https://pbs.twimg.com/profile_images/1617466484430721024/atKWadYw_normal.jpg,StandardBankZA,315765,regular,https://t.co/lvLQbwL40l,True,Business,1.2449301086134395e+18,Bronwen Cedras,BlueSpicey,,,,,,,2699,bluespicey bronwen what would your prize amount be lets see what the pockets look like  sblove
1634109505330970624,2023-03-10T08:49:37.000Z,1,@StandardBankZA 🫴,,,,1634114272866316291,False,,,,,,,,,1,https://twitter.com/StandardBankZA/status/1634109505330970624,1,https://mobile.twitter.com/StandardBankZA/status/1634109505330970624,https://twitter.com/SouthinaM/status/1634114272866316291,,,,2015-02-08T20:40:27.000Z,False,Born Again / Virgo/ Mopedi/ Sekhukhune/Mother of 2/Development Studies/Agriculture & Agro Processing/Financial Accounting,0,32148,5377,5289,True,3025572214,False,10,Kempton Park and Glen Cowie,1806,Southinah Matlala🇿🇦🇨🇳🇸🇬🇦🇪,5377,False,https://pbs.twimg.com/profile_banners/3025572214/1674402544,https://pbs.twimg.com/profile_images/1617188335407038466/k5AgR-lS_normal.jpg,SouthinaM,26676,none,,False,,56980888.0,Standard Bank ZA,StandardBankZA,,,,,,,1175,standardbankza 
1634109505330970624,2023-03-10T08:55:54.000Z,0,"@SouthinaM Southinah, how much would you want us to share with you? 😊 #SBLove💙",SBLove,,,1634115855423340546,False,,,,,,,,,1,https://twitter.com/SouthinaM/status/1634114272866316291,1,https://mobile.twitter.com/StandardBankZA/status/1634109505330970624,https://twitter.com/StandardBankZA/status/1634115855423340546,,,,2009-07-15T10:21:06.000Z,False,Africa is our home. We drive her growth by dedicating ourselves to making dreams possible. We have 160 reasons to believe that #ItCanBe for all of us.,0,18354,243495,2504,True,56980888,False,399,South Africa,14425,Standard Bank ZA,243495,False,https://pbs.twimg.com/profile_banners/56980888/1674463959,https://pbs.twimg.com/profile_images/1617466484430721024/atKWadYw_normal.jpg,StandardBankZA,315765,regular,https://t.co/lvLQbwL40l,True,Business,3025572214.0,Southinah Matlala🇿🇦🇨🇳🇸🇬🇦🇪,SouthinaM,,,,,,,1080,southinam southinah how much would you want us to share with you  sblove
1634109505330970624,2023-03-10T08:58:08.000Z,0,"@StandardBankZA @StandardBankZA        🫴
#ItCanBe",ItCanBe,,,1634116414134005761,False,,,,,,,,,1,https://twitter.com/StandardBankZA/status/1634109505330970624,0,https://mobile.twitter.com/StandardBankZA/status/1634109505330970624,https://twitter.com/wondervilakazi1/status/1634116414134005761,,,,2016-03-10T20:25:26.000Z,False,I love my family and God child 🙏,0,25112,368,1249,False,708025994251259904,False,1,"Stanger, South Africa",1624,Wonder Simanga Vilakazi,368,False,,https://pbs.twimg.com/profile_images/1561592702256521217/Ad4P78c0_normal.jpg,wondervilakazi1,20716,none,,False,,56980888.0,Standard Bank ZA,StandardBankZA,56980888.0,Standard Bank ZA,StandardBankZA,,,,154,"standardbankza standardbankza        
itcanbe"
1634109505330970624,2023-03-10T09:02:09.000Z,3,"@wondervilakazi1 Wonder, are you willing to accept whatever amount we will give you? 😁 #SBLove💙",SBLove,,,1634117427687456768,False,,,,,,,,,1,https://twitter.com/wondervilakazi1/status/1634116414134005761,3,https://mobile.twitter.com/StandardBankZA/status/1634109505330970624,https://twitter.com/StandardBankZA/status/1634117427687456768,,,,2009-07-15T10:21:06.000Z,False,Africa is our home. We drive her growth by dedicating ourselves to making dreams possible. We have 160 reasons to believe that #ItCanBe for all of us.,0,18354,243495,2504,True,56980888,False,399,South Africa,14425,Standard Bank ZA,243495,False,https://pbs.twimg.com/profile_banners/56980888/1674463959,https://pbs.twimg.com/profile_images/1617466484430721024/atKWadYw_normal.jpg,StandardBankZA,315765,regular,https://t.co/lvLQbwL40l,True,Business,7.080259942512599e+17,Wonder Simanga Vilakazi,wondervilakazi1,,,,,,,183,wondervilakazi wonder are you willing to accept whatever amount we will give you  sblove
1634109505330970624,2023-03-10T08:58:13.000Z,2,"@StandardBankZA Hi, I have been frequently scammed last month and have received any feedback",,,,1634116437102002177,False,,,,,,,,,6,https://twitter.com/StandardBankZA/status/1634109505330970624,0,https://mobile.twitter.com/StandardBankZA/status/1634109505330970624,https://twitter.com/CubicMrs/status/1634116437102002177,,,,2020-05-25T15:48:53.000Z,True,,0,5675,88,1109,True,1264946486397341701,False,0,,3,Mrs Cubic,88,False,,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,CubicMrs,234,none,,False,,56980888.0,Standard Bank ZA,StandardBankZA,,,,,,,2371,standardbankza hi i have been frequently scammed last month and have received any feedback
1634109505330970624,2023-03-10T09:18:24.000Z,0,"@CubicMrs Hi Mrs Cubic, what you went through is concerning. Please DM us and let us know if you bank with us, how you were scammed, and whether you had contacted our Fraud line on 0800 222 050 to report the issue?",,,,1634121514126569473,False,,,,,,,,,0,https://twitter.com/CubicMrs/status/1634116437102002177,0,https://mobile.twitter.com/StandardBankZA/status/1634109505330970624,https://twitter.com/StandardBankZA/status/1634121514126569473,,,,2009-07-15T10:21:06.000Z,False,Africa is our home. We drive her growth by dedicating ourselves to making dreams possible. We have 160 reasons to believe that #ItCanBe for all of us.,0,18354,243495,2504,True,56980888,False,399,South Africa,14425,Standard Bank ZA,243495,False,https://pbs.twimg.com/profile_banners/56980888/1674463959,https://pbs.twimg.com/profile_images/1617466484430721024/atKWadYw_normal.jpg,StandardBankZA,315765,regular,https://t.co/lvLQbwL40l,True,Business,1.2649464863973417e+18,Mrs Cubic,CubicMrs,,,,,,,2150,cubicmrs hi mrs cubic what you went through is concerning please dm us and let us know if you bank with us how you were scammed and whether you had contacted our fraud line on    to report the issue
1634109505330970624,2023-03-10T09:00:57.000Z,0,@StandardBankZA 🫴 #ItCanBe,ItCanBe,,,1634117125081055235,False,,,,,,,,,1,https://twitter.com/StandardBankZA/status/1634109505330970624,0,https://mobile.twitter.com/StandardBankZA/status/1634109505330970624,https://twitter.com/doctorkassim/status/1634117125081055235,,,,2009-11-29T13:21:29.000Z,False,|I tweet what I like|I follow who follows me|Social Entrepreneur| A @KaizerChiefs supporter for life|@thumbchef_co Ambassador|,0,2013,1081,2017,False,93398629,False,13,Worldwide,374,Musa KaMadlanga,1081,False,https://pbs.twimg.com/profile_banners/93398629/1630758132,https://pbs.twimg.com/profile_images/1616461873741701120/XDku-cCW_normal.jpg,doctorkassim,16932,none,,False,,56980888.0,Standard Bank ZA,StandardBankZA,,,,,,,616,standardbankza  itcanbe
1634109505330970624,2023-03-10T09:07:54.000Z,0,"@doctorkassim Musa, tell us, why do you think you should get the money? #SBLove💙",SBLove,,,1634118872092532738,False,,,,,,,,,0,https://twitter.com/doctorkassim/status/1634117125081055235,1,https://mobile.twitter.com/StandardBankZA/status/1634109505330970624,https://twitter.com/StandardBankZA/status/1634118872092532738,,,,2009-07-15T10:21:06.000Z,False,Africa is our home. We drive her growth by dedicating ourselves to making dreams possible. We have 160 reasons to believe that #ItCanBe for all of us.,0,18354,243495,2504,True,56980888,False,399,South Africa,14425,Standard Bank ZA,243495,False,https://pbs.twimg.com/profile_banners/56980888/1674463959,https://pbs.twimg.com/profile_images/1617466484430721024/atKWadYw_normal.jpg,StandardBankZA,315765,regular,https://t.co/lvLQbwL40l,True,Business,93398629.0,Musa KaMadlanga,doctorkassim,,,,,,,591,doctorkassim musa tell us why do you think you should get the money sblove
1634109505330970624,2023-03-10T09:03:46.000Z,4,@StandardBankZA I don't regret banking with you StandardBank... The best bank to bank with especially if you have Cheque Account. Same bank charges.,,,,1634117833574559744,False,,,,,,,,,1,https://twitter.com/StandardBankZA/status/1634109505330970624,0,https://mobile.twitter.com/StandardBankZA/status/1634109505330970624,https://twitter.com/BNjivashe/status/1634117833574559744,,,,2020-01-03T02:34:07.000Z,False,Loving and caring person. Loves people and reafing books.,0,349,29,244,False,1212925016867667969,False,0,,2,Bongiwe Njivashe,29,False,,https://pbs.twimg.com/profile_images/1577171454923313153/t1ctkGk3_normal.jpg,BNjivashe,69,none,,False,,56980888.0,Standard Bank ZA,StandardBankZA,,,,,,,1125,standardbankza i dont regret banking with you standardbank the best bank to bank with especially if you have cheque account same bank charges
1634109505330970624,2023-03-10T09:35:12.000Z,1,@BNjivashe Thank you very much for the feedback and we are glad that we have met your expectations. 💙,,,,1634125742081552385,False,,,,,,,,,0,https://twitter.com/BNjivashe/status/1634117833574559744,1,https://mobile.twitter.com/StandardBankZA/status/1634109505330970624,https://twitter.com/StandardBankZA/status/1634125742081552385,,,,2009-07-15T10:21:06.000Z,False,Africa is our home. We drive her growth by dedicating ourselves to making dreams possible. We have 160 reasons to believe that #ItCanBe for all of us.,0,18354,243495,2504,True,56980888,False,399,South Africa,14425,Standard Bank ZA,243495,False,https://pbs.twimg.com/profile_banners/56980888/1674463959,https://pbs.twimg.com/profile_images/1617466484430721024/atKWadYw_normal.jpg,StandardBankZA,315765,regular,https://t.co/lvLQbwL40l,True,Business,1.212925016867668e+18,Bongiwe Njivashe,BNjivashe,,,,,,,1020,bnjivashe thank you very much for the feedback and we are glad that we have met your expectations 
1634109505330970624,2023-03-10T09:08:58.000Z,0,@StandardBankZA 🫴 #ItCanBe,ItCanBe,,,1634119143682088960,False,,,,,,,,,1,https://twitter.com/StandardBankZA/status/1634109505330970624,1,https://mobile.twitter.com/StandardBankZA/status/1634109505330970624,https://twitter.com/mchunu_siboniso/status/1634119143682088960,,,,2013-09-04T18:29:47.000Z,False,Ruralitarian | Kaizer Chiefs | Man U | Economic Freedom Fighter | Retired Billiards player | Proud father.,0,48871,1559,1024,True,1729515390,False,6,"Port Shepstone, South Africa",401,Siboniso Mchunu,1559,False,https://pbs.twimg.com/profile_banners/1729515390/1487896882,https://pbs.twimg.com/profile_images/1288758601276940290/z0JOeplG_normal.jpg,mchunu_siboniso,11793,none,,False,,56980888.0,Standard Bank ZA,StandardBankZA,,,,,,,1076,standardbankza  itcanbe
